smiles,name,moa,disagreement,rank_mean,rank_std,rf_S,rf_rank,rf_pctile,dmpnn_S,dmpnn_rank,dmpnn_pctile,chemeleon_frozen_S,chemeleon_frozen_rank,chemeleon_frozen_pctile,molformer_S,molformer_rank,molformer_pctile,dmpnn_rdkit_S,dmpnn_rdkit_rank,dmpnn_rdkit_pctile
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,drospirenone,mineralocorticoid receptor antagonist,0.3891889403310414,0.20819112627986353,0.3891889403310414,0.2563861828094774,650,0.9035465202552307,4e-06,6456,0.04199436118118416,0.00192,6524,0.03190384330019291,6.837521168933836e-05,6347,0.05816886778453778,0.0011747365975328,6703,0.005342038878171862
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,fludrocortisone-acetate,,0.3888636215578899,0.43967947766730975,0.3888636215578899,0.2096415871089574,1652,0.754859771479448,2.3e-05,6092,0.09600830983825492,0.003566,6392,0.051491319186822926,0.0027761163209287,4217,0.37423950140970474,0.31478411658485,527,0.9217984864223179
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,iodipamide,radiopaque medium,0.38881755401449913,0.4328535391007568,0.38881755401449913,0.2251410767199786,1217,0.8194094079240244,0.0,6728,0.001632289657219177,0.189871,1589,0.7642083395162487,4.981132663437647e-05,6428,0.046149280308651175,0.1175336477069407,3148,0.5328683780976406
[Cl][Mn]123([Cl])[N]4CC[N]1[C@@H]1CCCC[C@H]1[N]2Cc1cccc(n1)C[N]3[C@@H]1CCCC[C@H]14,imisopasem-manganese,superoxide dismutase mimetic,0.38877571474586026,0.24988870752337142,0.38877571474586026,0.098562980859706,5704,0.15358361774744023,0.0,6685,0.008013058317257737,0.009693,6014,0.1075827274076272,0.5581575019744849,418,0.9379729930256715,0.0132804466080983,6454,0.04229114111886034
CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,ON123300,CDK inhibitor,0.3885206030866096,0.4668348419646831,0.3885206030866096,0.223360884612887,1264,0.8124350793886334,6.5e-05,5711,0.15254488796557353,0.030475,5002,0.25775337587179104,0.0003081743170627,5715,0.15195132809022105,0.3676646943795248,273,0.9594895385071969
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,iopamidol,radiopaque medium,0.3884879368135252,0.6906959489538508,0.3884879368135252,0.2951339855602001,311,0.9538507196913488,3e-06,6477,0.03887817183558395,0.37056,569,0.9155661077311174,0.0211175161592025,2550,0.6216055794628284,0.3164393857600092,515,0.9235791660483751
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,decamethonium,acetylcholine receptor agonist,0.38756975726012377,0.32838700103872986,0.38756975726012377,0.2897696329322162,345,0.9488054607508533,2.8e-05,6037,0.10416975812435081,0.000548,6640,0.014690606914972593,0.0001761045965975,6008,0.10847306722065586,0.0992845969484469,3600,0.46579611218281647
C[N+](C)(CF)CCO,fluoromethylcholine,,0.38749958499723247,0.5086808131770293,0.38749958499723247,0.2331713806149999,1046,0.8447840925953406,0.000101,5503,0.18341000148389974,0.001995,6514,0.03338774298857394,0.33378254848671,701,0.8959786318444873,0.1327268183175712,2791,0.5858435969728446
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,GSK-J4,histone lysine demethylase inhibitor,0.3873472560933755,0.4889152693277934,0.3873472560933755,0.1736466519787666,2939,0.5638818815848048,0.145856,1078,0.8400356135925211,0.005674,6238,0.0743433743878914,0.0001466649397635,6090,0.09630508977593111,0.2648045931206215,876,0.8700103872978187
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,atorvastatin,HMGCR inhibitor,0.38710983231695795,0.5111737646535094,0.38710983231695795,0.1928110168305356,2210,0.6720581688677845,0.0,6627,0.016619676509867953,0.18895,1599,0.7627244398278676,0.0004711564694683,5458,0.1900875500816145,0.3059187565350706,577,0.9143789879804125
CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,oxyphenbutazone,cyclooxygenase inhibitor,0.38689355771802086,0.4319631992877282,0.38689355771802086,0.0718331493436392,6222,0.0767176138893011,0.0,6720,0.002819409407924023,0.277293,915,0.8642231785131325,0.0060615064053018,3589,0.46742840184003565,0.195305775957636,1694,0.7486273927882475
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,fisetin,Aurora kinase inhibitor,0.3860947304115749,0.6526190829499925,0.3860947304115749,0.3308332772183363,171,0.9746253153286838,0.623486,423,0.937231043181481,0.011306,5919,0.12167977444724731,0.2339069770164843,899,0.8665974180145422,0.0749905208715475,4293,0.36296186377800865
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl,CEP-37440,ALK tyrosine kinase receptor inhibitor,0.3859055588770895,0.6516990651431964,0.3859055588770895,0.2383647858937285,936,0.8611069891675323,0.772439,297,0.9559281792550823,0.027068,5164,0.23371420092001782,0.0007261224930719,5191,0.22970767176138895,0.4270709780109566,148,0.9780382846119602
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1,GSK-J5,histone demethylase control,0.3857934805731628,0.48102092298560617,0.3857934805731628,0.1661842312281288,3226,0.5212939605282683,0.080065,1387,0.7941831132215462,0.0038,6378,0.053568778750556434,0.0002218344399646,5902,0.12420240391749515,0.3013833898137271,594,0.9118563585101647
FC(F)OC(F)(F)[C@@H](F)Cl,enflurane,membrane permeability inhibitor,0.38535288410416,0.40908146609289214,0.38535288410416,0.1668815780292775,3195,0.5258940495622496,5e-06,6425,0.046594450215165506,0.000328,6668,0.010535687787505577,0.5385217085371856,442,0.9344116337735568,0.1162261816676948,3181,0.5279715091259831
NC(=O)c1ccc(OCCCN2C[C@H]3CCC[C@H]3C2)cc1,S-38093,histamine receptor antagonist,0.385197036707703,0.5687787505564624,0.385197036707703,0.2296675683339681,1111,0.8351387446208636,0.029446,1941,0.7119750704852352,0.57207,181,0.9731414156403028,0.00015579786106,6056,0.10135034871642679,0.0491945827522709,5241,0.22228817331948358
O=S(=O)(O)NC1CCCCC1,cyclamic-acid,,0.385166658312659,0.4340109808576941,0.385166658312659,0.1451182083551318,4124,0.38803976851164856,1.2e-05,6246,0.07315625463718656,0.003423,6402,0.050007419498441896,0.200875683625344,1005,0.850868081317703,0.2257072233124534,1294,0.8079833803234902
C[N+](C)(C)CCCCCC[N+](C)(C)C,hexamethonium,cholinergic receptor antagonist,0.3850221394756192,0.2932779344116338,0.3850221394756192,0.2897696329322162,346,0.9486570707820151,1e-06,6605,0.019884255824306307,1.8e-05,6722,0.002522629470247839,0.0008429661336916,5077,0.2466241282089331,0.0538986558666722,5063,0.2487015877726666
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,trandolapril,angiotensin converting enzyme inhibitor,0.38485673781129437,0.5529603798783203,0.38485673781129437,0.2541663293674479,681,0.8989464312212494,0.000113,5447,0.19171983973883366,0.181511,1681,0.7505564623831429,0.1766073973533876,1076,0.8403323935301974,0.0229057335500942,6178,0.0832467725181778
O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,hexasodium-phytate,,0.3841599261743783,0.5913637038136222,0.3841599261743783,0.1502435841360519,3886,0.423356581095118,0.997614,13,0.9980709304051046,0.006046,6216,0.07760795370232976,0.008496903906781,3295,0.511055052678439,0.344061986157638,359,0.9467280011871197
C[C@@H](C[N+](C)(C)C)OC(N)=O,bethanechol,acetylcholine receptor agonist,0.38404316724753135,0.5033981302863927,0.38404316724753135,0.2145927192105709,1519,0.7745956373349161,0.162409,1027,0.8476035020032646,0.000368,6660,0.011722807538210422,0.0003705208601564,5600,0.16901617450660333,0.1786639862481156,1927,0.7140525300489686
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,liraglutide,GLP receptor agonist,0.38314435642556743,0.7972696245733788,0.38314435642556743,0.3813825168497831,103,0.984715833209675,3.3e-05,5983,0.11218281644160855,0.538678,212,0.9685413266063214,0.770650106600435,213,0.9683929366374833,0.354954423440765,320,0.9525152099718059
CC[C@@H](C)[C@@H](N)C(=O)NCCN1CCOCC1,LM11A-31,neurotrophic agent,0.38306707924653854,0.5499629025077905,0.38306707924653854,0.3137899694103177,219,0.9675025968244546,0.043186,1720,0.7447692535984567,0.182625,1669,0.7523371420092002,0.0001860085238576,5982,0.1123312064104467,0.0399490411059781,5574,0.17287431369639417
C[C@@H]1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)[C@H](C(F)(F)F)CC2,SAR405,PI3K inhibitor,0.38284601319864026,0.428609585991987,0.38284601319864026,0.2502543162688956,731,0.8915269327793441,0.0,6657,0.012167977444724754,0.086369,3194,0.5260424395310876,0.0282637758839849,2321,0.6555868823267548,0.0170258547300157,6350,0.05772369787802345
CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)O,calcitonin,calcitonin agonist,0.382643510807035,0.7288915269327794,0.382643510807035,0.3307432957119419,172,0.9744769253598456,8e-06,6329,0.06083988722362366,0.472416,315,0.9532571598159965,0.329175692454827,705,0.8953850719691349,0.1999825941837965,1614,0.7604985902952961
CC(C)(O)C(Cl)(Cl)Cl,chlorobutanol,,0.3821320948654345,0.40646980264134147,0.3821320948654345,0.0957397710949028,5762,0.14497699955483012,0.000275,4998,0.2583469357471435,9.7e-05,6692,0.006974328535391039,0.2441826048454635,879,0.8695652173913043,0.1967087746322584,1668,0.7524855319780382
NC(=O)NC(=O)Cc1ccccc1,phenacemide,sodium channel blocker,0.382092390582534,0.47422466241282085,0.382092390582534,0.0745989290602643,6177,0.08339516248701584,0.467034,581,0.9137854281050601,0.004716,6308,0.06395607656922397,0.0191636826804447,2639,0.6083988722362368,0.1739328321083069,2011,0.7015877726665678
O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,phenylbenzimidazole-sulfonic-acid,,0.38204086971015944,0.44982935153583625,0.38204086971015944,0.0615652870998171,6368,0.055052678438937575,0.107344,1242,0.8156996587030717,0.01128,5922,0.12123460454073309,0.002968121391644,4169,0.3813622199139338,0.2710293768771868,837,0.8757975960825048
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,dextrose,,0.3820044559765786,0.5310283424840481,0.3820044559765786,0.1554240527429045,3676,0.4545184745511204,3e-05,6015,0.10743433743878916,0.43884,387,0.9425730820596527,0.4011799020753765,601,0.910817628728298,0.0524198880406644,5123,0.2397981896423802
CCCCOc1ccc(CC/C=C2\SC(=O)N(CCN)C2=O)cc1,K145,sphingosine kinase inhibitor,0.3819325232485405,0.3967650986793293,0.3819325232485405,0.1956226510439407,2105,0.6876391155957857,0.000369,4817,0.28520552010684075,0.330852,679,0.8992432111589257,0.0001140697151182,6176,0.08354355245585399,0.009058248864346,6549,0.02819409407924023
CNc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,GSK2334470,phosphoinositide dependent kinase inhibitor,0.3819170603819044,0.5443834396794777,0.3819170603819044,0.2729543098366914,480,0.9287728149577088,5.5e-05,5780,0.14230598011574414,0.065414,3736,0.445615076420834,0.0008201837275505,5096,0.24380471880100907,0.3722429375762617,260,0.9614186081020923
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,belinostat,HDAC inhibitor,0.3818327127410171,0.34824157886926843,0.3818327127410171,0.0949171970974745,5780,0.14230598011574414,0.00235,3560,0.4717317109363407,0.012226,5878,0.1277637631696097,3.687203638282172e-05,6500,0.03546520255230745,0.3774494375532241,243,0.9639412375723401
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,dicoumarol,NADPH inhibitor,0.38101856539417917,0.5247366078053124,0.38101856539417917,0.039282926495447,6584,0.023000445169906514,0.102703,1268,0.8118415195132809,0.296647,831,0.8766879358955335,0.0006406056712664,5269,0.21813325419201657,0.1717176519882512,2062,0.6940198842558243
NC(=O)CN1C[C@H](O)CC1=O,oxiracetam,acetylcholine receptor agonist,0.38049925370872323,0.4920611366671612,0.38049925370872323,0.2954941957960618,306,0.9545926695355393,0.153877,1050,0.8441905327199881,0.013515,5818,0.1366671612998961,0.0019108116199239,4508,0.33105802047781574,0.0439616064080689,5433,0.19379729930256717
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,bromosporine,bromodomain inhibitor,0.38046071885861177,0.47193945689271405,0.38046071885861177,0.133624167379955,4583,0.3199287728149577,0.0,6734,0.0007419498441905148,0.040095,4585,0.3196319928772815,0.101363989944861,1421,0.7891378542810505,0.3232688847548245,470,0.9302567146460899
CC(C)(O)CC(=O)O,beta-hydroxy-beta-methylbutyrate,protein synthesis stimulant,0.38029168888430087,0.40421427511500224,0.38029168888430087,0.092494545163806,5840,0.13340258198545774,5.6e-05,5769,0.1439382697729633,0.01211,5883,0.12702181332541918,0.5599374103322492,414,0.9385665529010239,0.1650465102148849,2169,0.678142157590147
CC[C@@H](Cc1c(I)cc(I)c(N)c1I)C(=O)O,iopanic-acid,thyroid hormone inhibitor,0.3797798628946972,0.43976851164861247,0.3797798628946972,0.2113826028298402,1610,0.7610921501706485,6e-06,6385,0.052530048968689735,0.039015,4625,0.31369639412375727,0.0003239794518392,5692,0.15536429737349755,0.3072011195412605,565,0.9161596676064698
CCc1ccc(C(=O)[C@@H](C)CN2CCCCC2)cc1,eperisone,acetylcholine receptor antagonist,0.37962489459960824,0.432052233269031,0.37962489459960824,0.1712310298570336,3021,0.5517139041400801,0.034577,1855,0.7247366078053123,0.230772,1191,0.8232675471138151,5.124879665952447e-05,6421,0.04718801009051787,0.0052861184859206,6649,0.0133550971954296
C[N+](C)(C)CC(=O)O,betaine,nitric oxide donor,0.37948603776246137,0.5109660186971361,0.37948603776246137,0.2227745482757755,1277,0.810506009793738,0.000129,5379,0.2018103576198249,0.000154,6681,0.008606618192610216,0.1545957015892433,1163,0.8274224662412821,0.1756690613610438,1978,0.7064846416382253
COCc1nc2c([nH]1)c(=O)n(C)c(=O)n2CC(C)C,MMPX,phosphodiesterase inhibitor,0.3792786122183281,0.49307018845526046,0.3792786122183281,0.2345534806452048,1014,0.84953257159816,6e-06,6408,0.049117079685413234,0.05992,3912,0.41949844190532715,0.4243871291099295,574,0.9148241578869268,0.0513147793209826,5173,0.23237869120047483
O=c1cccc2n1C[C@H]1C[C@@H]2CN(CCN2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)C1,CC4,nicotinic receptor agonist,0.37920474556583916,0.6296779937676213,0.37920474556583916,0.1943048658442422,2153,0.6805163970915566,0.003407,3285,0.51253895236682,0.380813,529,0.9215017064846416,0.920204349883443,65,0.9903546520255231,0.0134528478090655,6446,0.04347826086956519
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,preladenant,adenosine receptor antagonist,0.3789098265013623,0.591927585695207,0.3789098265013623,0.1404720672549711,4313,0.3599940644012465,1.5e-05,6200,0.07998219320373945,0.118688,2573,0.6181926101795518,0.7202638818293833,259,0.9615669980709304,0.3343586320305687,405,0.9399020626205669
NC(CO)(CO)CO,trometamol,,0.3787824998873945,0.3906811099569669,0.3787824998873945,0.0917890331015451,5857,0.13087995251521,0.0,6726,0.0019290695948953607,0.026004,5201,0.2282237720730078,0.1051886383794993,1394,0.7931443834396794,0.2200230921831193,1353,0.7992283721620419
CNC(=O)ON(C(C)=O)C(=O)NC,caracemide,ribonucleotide reductase inhibitor,0.3786175129180638,0.5764653509422762,0.3786175129180638,0.1541844167822154,3723,0.44754414601572934,0.0,6721,0.0026710194390858755,0.734967,53,0.9921353316515803,0.1160503418596575,1332,0.8023445615076421,0.1505445907195977,2442,0.6376316960973438
O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,PNU-282987,cholinergic receptor agonist,0.3783024861477364,0.7813918979077015,0.3783024861477364,0.2553216538604678,662,0.9017658406291734,0.861904,213,0.9683929366374833,0.551514,200,0.9703220062323787,0.7069243653347812,270,0.9599347084137112,0.0278546474288299,6021,0.1065439976257605
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,benperidol,dopamine receptor antagonist,0.378208692551846,0.49612702181332535,0.378208692551846,0.2956600545178229,304,0.9548894494732156,0.017315,2249,0.6662709600830984,0.132165,2342,0.6524706929811545,0.0001653796492168,6033,0.10476331799970318,0.0268936937914331,6050,0.10224068852945545
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,lidoflazine,calcium channel blocker,0.3781051299091494,0.5674729188306871,0.3781051299091494,0.1788546130034553,2734,0.5943018251966168,5e-05,5820,0.1363703813622199,0.323937,702,0.8958302418756492,0.000758938595605,5156,0.23490132067072267,0.4203334537626811,162,0.9759608250482268
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,oritavancin,bacterial cell wall synthesis inhibitor,0.37799109405254777,0.3415937082653213,0.37799109405254777,0.0415746827990652,6561,0.026413414453183015,7e-06,6350,0.05772369787802345,0.254474,1046,0.8447840925953406,0.0002389574125742,5857,0.13087995251521,0.1543509905276235,2371,0.6481673838848494
CN[C@@H](C)CCC=C(C)C,isometheptene-mucate,,0.3777336012635175,0.36046891230152844,0.3777336012635175,0.1538303002393148,3737,0.44546668645199583,4.9e-05,5828,0.13518326161151506,0.011208,5926,0.12064104466538061,0.9094322086901092,80,0.9881288024929514,0.0288103999794513,5978,0.11292476628579906
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,vernakalant,potassium channel blocker,0.3775819715891867,0.5116486125537915,0.3775819715891867,0.2091466853039305,1667,0.7526339219468764,4e-05,5900,0.12449918385517134,0.137388,2260,0.6646386704258792,0.4554075823323559,540,0.9198694168274225,0.0257729696470097,6088,0.0966018697136074
O=C(O)[C@@H]1[O][Sb]2([OH])([O][Sb]34([OH])[O][C@H]([C@H](O)CO)[C@H]([O]3)[C@H](C(=O)O)[O]4)[O][C@H]([C@H](O)CO)[C@@H]1[O]2,sodium-stibogluconate,tyrosine phosphatase inhibitor,0.37731883946110023,0.4748479002819409,0.37731883946110023,0.2050261579547147,1783,0.7354206855616561,1.2e-05,6237,0.07449176435672944,0.005011,6287,0.06707226591482418,0.220982041801285,939,0.8606618192610179,0.1501816411899227,2449,0.636592966315477
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,pixantrone,topoisomerase inhibitor,0.3772830117676201,0.48045704110402143,0.3772830117676201,0.12245778280518,4965,0.26324380471880104,0.175529,987,0.8535391007567888,0.398232,486,0.9278824751446803,0.0003353958256345,5671,0.15848048671909776,0.0450714865345915,5397,0.19913933818073903
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(C)=O)C(C)C)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)O)C(C)C)C(C)C)[C@@H](C)O)[C@@H](C)O,thymalfasin,immune response modulator,0.3769429228010046,0.7773260127615373,0.3769429228010046,0.3613998090690145,129,0.9808576940198842,2.9e-05,6025,0.10595043775040802,0.469287,322,0.9522184300341296,0.2975619934659121,760,0.8872236236830391,0.3701178312545924,267,0.9603798783202255
CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,gamithromycin,antibacterial,0.376927004043369,0.6067072265914824,0.376927004043369,0.0352878232199825,6604,0.020032645793144344,0.051619,1612,0.7607953702329723,0.292654,851,0.8737201365187713,0.5140338472852303,474,0.9296631547707375,0.0950464206490391,3711,0.44932482564178666
O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,UNC669,L3MBTL antagonist,0.376638071285779,0.40237423950140966,0.376638071285779,0.2131500518866474,1558,0.76880842855023,6.7e-05,5701,0.15402878765395456,0.257276,1035,0.8464163822525597,0.0005942331719235,5313,0.21160409556313997,0.0099111624675904,6530,0.03101350348716425
